txn_id,customer_id,product_id,amount,currency,ts,status
t0000378,c01686,p0106,42.62,USD,2025-09-29 21:30:00,paid
t0000379,c02344,p0091,505.62,EUR,2025-02-12 10:34:00,paid
t0000380,c03011,p0082,78.41,USD,2025-05-10 20:14:00,paid
t0000381,c01408,p0107,85.22,BRL,2025-09-29 12:37:00,refunded
t0000382,c02192,p0034,88.4,BRL,2025-05-05 10:10:00,refunded
t0000383,c00907,p0079,16.23,EUR,2025-06-12 20:21:00,paid
t0000384,c03224,p0066,48.51,USD,2025-05-11 15:53:00,paid
t0000385,c01642,p0054,39.46,EUR,2025-01-15 11:43:00,paid
t0000386,c02462,p0099,$200.75,USD,2025-03-16 11:49:00,paid
t0000387,c02714,p0060,31.45,MXN,2025-01-25 20:11:00,paid
t0000388,c01788,p0084,350.49,USD,2025-03-20 14:01:00,Refunded
t0000389,c01933,p0107,64.23,USD,2025-08-28 00:12:00,cancelled
t0000390,c02037,p0045,26.16,USD,2025-08-20 12:15:00,paid
t0000391,c01257,p0111,39.76,BRL,2025-09-30 11:40:00,paid
t0000392,c01101,p0050,318.03,USD,2025-02-03 23:58:00,paid
t0000393,c02666,p0056,191.41,USD,2025-01-23 19:25:00,paid
t0000394,c00252,p0110,83.72,MXN,2025-03-04 19:47:00,refunded
t0000395,c00074,p0058,386.57,USD,2025-02-08 07:17:00,refunded
t0000396,c02418,p0081,43.91,MXN,2025-06-05 11:02:00,PAID
t0000397,c01222,p0059,281.01,MXN,2025-05-17 18:18:00,paid
t0000398,c01136,p0044,56.16,USD,2025-05-06 22:43:00,paid
t0000399,c03100,p0080,221.0,USD,2025-07-26 02:42:00,refunded
t0000400,c01668,p0041,$241.56,USD,2025-04-27 21:04:00,paid
t0000401,c02383,p0014,11.14,EUR,2025-07-28 12:34:00,paid
t0000402,c00058,p0088,107.81,MXN,2025-05-25 21:09:00,paid
t0000403,c00729,p0102,86.89,BRL,2025-02-18 14:57:00,paid
t0000404,c01555,p0103,29.86,MXN,2025-05-08 09:14:00,paid
t0000405,c01071,p0063,31.52,MXN,2025-02-18 14:04:00,paid
t0000406,c00087,p0090,33.22,USD,2025-01-22 11:19:00,Paid
t0000407,c03055,p0098,34.56,BRL,2025-07-19 16:44:00,paid
t0000408,c00857,p0049,59.01,MXN,2025-06-01 21:31:00,paid
t0000409,c03424,p0090,62.64,USD,2025-05-19 21:47:00,cancelled
t0000410,c01623,p0119,45.65,EUR,2025-02-28 06:02:00,paid
t0000411,c03473,p0073,201.39,USD,2025-05-04 12:57:00,paid
t0000412,c01493,p0034,189.74,USD,2025-09-04 21:31:00,paid
t0000413,c01597,p0085,21.69,EUR,2025-09-28 13:43:00,paid
t0000414,c03046,p0078,209.39,EUR,2025-03-15 21:43:00,Paid
t0000415,c03094,p0044,15.96,USD,2025-03-11 19:23:00,paid
t0000416,c00764,p0091,207.55,USD,2025-05-04 22:56:00,paid
t0000417,c02613,p0028,104.79,USD,2025-08-29 10:32:00,paid
t0000418,c03186,p0103,17.69,USD,2025-08-30 09:54:00,paid
t0000419,c02310,p0033,137.04,MXN,2025-01-31 14:33:00,refunded
t0000420,c02356,p0075,21.91,BRL,2025-09-17 20:54:00,cancelled
t0000421,c00470,p0086,23.56,USD,2025-07-01 08:49:00,refunded
t0000422,c03077,p0069,233.06,USD,2025-03-18 13:21:00,paid
t0000423,c01563,p0072,103.68,MXN,2025-03-10 14:58:00,cancelled
t0000424,c00758,p0068,21.8,USD,2025-09-21 07:45:00,paid
t0000425,c00948,p0096,71.36,EUR,2025-08-22 19:55:00,paid
t0000426,c01214,p0044,€65.11,EUR,2025-02-03 06:06:00,paid
t0000427,c00825,p0099,636.09,USD,2025-07-12 13:08:00,refunded
t0000428,c02506,p0077,65.98,USD,2025-03-18 05:36:00,Paid
t0000429,c00092,p0083,38.72,MXN,2025-06-27 18:50:00,paid
t0000430,c03138,p0017,11.33,USD,2025-07-31 19:13:00,paid
t0000431,c01194,p0051,39.32,USD,2025-05-27 12:41:00,paid
t0000432,c01178,p0095,22.06,USD,2025-09-09 11:10:00,paid
t0000433,c02367,p0080,140.53,USD,2025-08-17 22:53:00,paid
t0000434,c03066,p0061,78.09,USD,2025-08-01 12:37:00,refunded
t0000435,c00019,p0031,58.74,USD,2025-04-01 11:53:00,paid
t0000436,c02700,p0111,14.89,EUR,2025-06-12 21:06:00,paid
t0000437,c02058,p0097,50.14,USD,2025-09-15 12:18:00,cancelled
t0000438,c02688,p0102,64.89,USD,2025-06-12 11:56:00,Refunded
t0000439,c00689,p0115,70.06,USD,2025-05-03 11:04:00,paid
t0000440,c00733,p0016,219.39,EUR,2025-05-26 12:27:00,paid
t0000441,c00598,p0039,32.66,EUR,2025-02-27 08:45:00,paid
t0000442,c02764,p0007,133.76,MXN,2025-02-24 02:16:00,paid
t0000443,c02590,p0066,101.8,EUR,2025-03-16 16:01:00,paid
t0000444,c01120,p0040,113.82,EUR,2025-09-04 08:35:00,cancelled
t0000445,c02674,p0074,59.93,USD,2025-01-30 12:34:00,paid
t0000446,c03367,p0037,35.8,USD,2025-07-11 11:01:00,cancelled
t0000447,c02435,p0041,207.41,MXN,2025-03-09 20:10:00,paid
t0000448,c00829,p0047,14.44,BRL,2025-04-14 21:46:00,paid
t0000449,c02690,p0039,70.59,USD,2025-09-20 08:41:00,cancelled
t0000450,c00504,p0057,414.3,USD,2025-09-20 19:29:00,paid
t0000451,c01934,p0010,$29.03,USD,2025-06-08 10:22:00,refunded
t0000452,c02257,p0062,15.92,USD,2025-02-14 06:34:00,cancelled
t0000453,c01994,p0075,93.67,USD,2025-02-13 18:01:00,
t0000454,c01086,p0087,"38,36",USD,2025-08-23 08:33:00,paid
t0000455,c01000,p0055,19.39,USD,2025-01-23 09:15:00,paid
t0000456,c01887,p0006,256.85,USD,2025-05-07 19:20:00,Paid
t0000457,c00837,p0063,21.19,USD,2025-07-12 14:09:00,cancelled
t0000458,c01978,p0037,7.99,USD,2025-05-08 17:10:00,paid
t0000459,c02054,p0074,39.71,EUR,2025-02-18 02:36:00,paid
t0000460,c00956,p0090,52.03,USD,2025-05-26 20:52:00,paid
t0000461,c00189,p0022,129.17,USD,2025-07-13 11:16:00,paid
t0000462,c00364,p0002,53.56,EUR,2025-01-27 21:20:00,paid
t0000463,c02291,p0085,10.3,USD,2025-05-06 20:58:00,Paid
t0000464,c03123,p0088,61.0,USD,2025-03-30 08:25:00,paid
t0000465,c02824,p0005,97.62,USD,2025-07-08 11:27:00,refunded
t0000466,c00586,p0096,23.15,BRL,2025-02-07 09:08:00,Paid
t0000467,c01122,p0019,€41.55,USD,2025-02-01 13:23:00,paid
t0000468,c01745,p0120,55.18,USD,2025-03-23 20:15:00,paid
t0000469,c01447,p0033,"$336,0",BRL,2025-02-22 06:45:00,paid
t0000470,c03123,p0112,131.51,USD,2025-03-11 20:09:00,paid
t0000471,c02669,p0075,89.45,USD,2025-07-25 19:52:00,cancelled
t0000472,c02563,p0065,20.31,BRL,2025-09-29 14:08:00,paid
t0000473,c00998,p0052,73.01,USD,2025-06-13 10:37:00,cancelled
t0000474,c02785,p0082,77.07,MXN,2025-07-04 17:13:00,paid
t0000475,c01679,p0044,87.52,USD,2025-08-04 12:15:00,paid
t0000476,c02804,p0030,97.24,USD,2025-09-27 15:25:00,paid
t0000477,c01108,p0034,184.48,EUR,2025-04-01 21:49:00,cancelled
t0000478,c02729,p0059,299.18,USD,2025-01-15 11:15:00,paid
t0000479,c03312,p0096,26.14,USD,2025-07-28 06:48:00,refunded
t0000480,c02437,p0101,127.08,EUR,2025-09-24 11:01:00,refunded
t0000481,c02227,p0020,17.97,EUR,2025-08-04 18:08:00,cancelled
t0000482,c03209,p0082,68.59,USD,2025-09-23 06:23:00,refunded
t0000483,c00079,p0072,153.84,MXN,2025-05-23 11:44:00,refunded
t0000484,c03015,p0112,171.02,USD,2025-02-02 19:25:00,paid
t0000485,c02021,p0022,283.64,MXN,2025-03-13 08:17:00,cancelled
t0000486,c01017,p0076,32.09,EUR,2025-08-05 12:48:00,paid
t0000487,c00970,p0081,66.38,MXN,2025-04-01 22:47:00,refunded
t0000488,c01258,p0070,26.24,EUR,2025-04-03 13:36:00,paid
t0000489,c01680,p0018,32.41,MXN,2025-06-11 09:32:00,paid
t0000490,c02684,p0027,198.45,BRL,2025-04-22 19:37:00,refunded
t0000491,c02721,p0096,44.35,USD,2025-08-05 23:14:00,refunded
t0000492,c03284,p0017,22.06,USD,2025-06-02 15:48:00,PAID
t0000493,c03393,p0052,104.77,USD,2025-01-29 22:32:00,cancelled
t0000494,c01605,p0114,107.31,EUR,2025-07-11 19:48:00,Paid
t0000495,c01244,p0013,14.54,USD,2025-06-03 23:37:00,cancelled
t0000496,c03032,p0031,31.31,USD,2025-05-15 22:26:00,Refunded
t0000497,c03176,p0047,29.08,USD,2025-03-08 20:30:00,paid
t0000498,c01754,p0066,81.25,USD,2025-06-16 08:38:00,paid
t0000499,c01912,p0033,648.49,EUR,2025-09-27 11:59:00,Paid
t0000500,c01416,p0054,42.32,USD,2025-06-27 18:45:00,paid
t0000501,c00841,p0092,21.34,BRL,2025-06-30 11:08:00,paid
t0000502,c02861,p0073,345.97,EUR,2025-09-25 21:15:00,paid
t0000503,c03091,p0104,100.51,MXN,2025-09-01 23:54:00,cancelled
t0000504,c00518,p0035,54.26,EUR,2025-05-09 11:34:00,paid
t0000505,c01333,p0052,26.71,USD,2025-09-11 21:05:00,paid
t0000506,c03286,p0104,43.59,USD,2025-06-30 22:10:00,cancelled
t0000507,c02223,p0091,97.18,USD,2025-09-25 21:48:00,paid
t0000508,c01797,p0051,61.11,USD,2025-03-01 18:56:00,paid
t0000509,c03025,p0067,314.25,USD,2025-04-28 21:38:00,paid
t0000510,c01925,p0048,28.51,USD,2025-01-26 22:10:00,paid
t0000511,c01527,p0057,439.18,MXN,2025-09-15 21:55:00,paid
t0000512,c03020,,173.44,USD,2025-09-01 13:06:00,paid
t0000513,c01188,p0024,20.37,USD,2025-02-16 18:25:00,paid
t0000514,c00749,p0076,41.03,USD,2025-03-02 18:41:00,paid
t0000515,c01277,p0007,352.89,USD,2025-08-17 09:39:00,paid
t0000516,c01144,p0054,15.09,EUR,2025-07-17 21:10:00,cancelled
t0000517,c03337,p0092,15.92,BRL,2025-06-06 21:51:00,refunded
t0000518,c01587,p0118,303.46,EUR,2025-06-11 11:12:00,paid
t0000519,c03062,p0021,56.13,USD,2025-06-17 12:27:00,paid
t0000520,c00608,p0075,48.67,USD,2025-05-27 11:16:00,paid
t0000521,c03159,p0063,48.43,USD,2025-01-19 02:50:00,cancelled
t0000522,c00409,p0024,16.87,BRL,2025-05-25 12:04:00,paid
t0000523,c02756,p0103,24.52,BRL,2025-07-29 20:32:00,refunded
t0000524,c03268,p0016,289.97,EUR,2025-09-01 22:01:00,paid
t0000525,c00410,p0111,19.97,USD,2025-08-21 12:27:00,paid
t0000526,c01179,p0051,61.62,USD,2025-03-21 10:47:00,Paid
t0000527,c02083,p0104,47.53,EUR,2025-08-11 09:24:00,paid
t0000528,c01419,p0069,$440.47,USD,2025-01-16 12:10:00,paid
t0000529,c02164,p0069,427.28,EUR,2025-01-21 00:50:00,PAID
t0000530,c01943,p0033,295.77,USD,2025-03-04 09:10:00,Refunded
t0000531,c02627,p0093,23.61,USD,2025-07-01 21:24:00,paid
t0000532,c00962,p0027,302.01,BRL,2025-01-19 22:20:00,cancelled
t0000533,c00454,p0011,218.1,EUR,2025-03-01 03:38:00,Paid
t0000534,c02781,p0110,545.58,USD,2025-03-17 22:36:00,refunded
t0000535,c02408,p0107,63.06,EUR,2025-08-20 06:02:00,paid
t0000536,c03485,p0119,21.08,USD,2025-06-12 10:55:00,PAID
t0000537,c02832,p0078,152.94,BRL,2025-09-01 21:13:00,refunded
t0000538,c01064,p0098,$97.83,MXN,2025-06-22 19:49:00,paid
t0000539,c00319,p0105,7.75,USD,2025-07-27 23:47:00,paid
t0000540,c00644,p0095,21.3,USD,2025-06-28 00:58:00,paid
t0000541,c03378,p0111,34.36,USD,2025-09-14 12:25:00,paid
t0000542,c00315,p0063,27.95,MXN,2025-07-13 07:05:00,paid
t0000543,c02491,p0006,537.88,BRL,2025-06-13 19:17:00,paid
t0000544,c02181,p0018,93.3,EUR,2025-04-20 14:20:00,paid
t0000545,c02738,p0108,32.92,MXN,2025-06-22 12:55:00,PAID
t0000546,c01676,p0066,39.62,USD,2025-03-10 12:55:00,paid
t0000547,c00821,p0120,64.15,EUR,2025-06-16 20:17:00,paid
t0000548,c02727,p0020,29.98,USD,2025-02-05 19:21:00,paid
t0000549,c00746,p0100,"$301,2",EUR,2025-08-07 04:00:00,Refunded
t0000550,c02011,p0080,330.88,USD,2025-02-08 08:59:00,Paid
t0000551,c00993,p0097,€66.56,EUR,2025-05-27 08:27:00,paid
t0000552,c01530,p0102,22.02,USD,2025-04-15 12:34:00,paid
t0000553,c02037,p0076,22.82,EUR,2025-03-18 01:05:00,paid
t0000554,c02556,p0085,14.36,USD,2025-09-06 07:20:00,paid
t0000555,c01563,p0077,65.17,USD,2025-05-30 23:27:00,paid
t0000556,c01284,p0003,60.69,USD,2025-06-11 11:28:00,paid
t0000557,c02119,p0013,22.34,USD,2025-07-06 10:08:00,refunded
t0000558,c02215,p0081,18.99,USD,2025-06-03 11:08:00,PAID
t0000559,c00199,p0093,28.69,USD,2025-02-11 18:20:00,paid
t0000560,c02294,p0067,184.56,EUR,2025-06-20 05:38:00,refunded
t0000561,c03329,p0006,204.07,EUR,2025-02-14 21:03:00,paid
t0000562,c00261,p0085,12.1,USD,2025-01-07 18:06:00,paid
t0000563,c02707,p0041,113.0,MXN,2025-03-07 14:25:00,paid
t0000564,c02116,p0119,35.48,USD,2025-05-04 20:32:00,paid
t0000565,c02521,p0085,12.21,EUR,2025-02-28 21:31:00,paid
t0000566,c02132,p0057,274.71,USD,2025-05-25 12:10:00,cancelled
t0000567,c01063,p0002,116.06,USD,2025-09-22 14:40:00,paid
t0000568,c00301,p0089,17.4,USD,2025-03-11 19:27:00,paid
t0000569,c02111,p0013,73.17,USD,2025-06-14 14:16:00,paid
t0000570,c00825,p0013,31.86,USD,2025-04-23 19:41:00,paid
t0000571,c03500,p0041,161.79,BRL,2025-05-19 18:11:00,paid
t0000572,c00422,p0054,41.8,USD,2025-06-28 19:58:00,paid
t0000573,c03317,p0021,185.71,USD,2025-05-09 11:51:00,refunded
t0000574,c00750,p0104,"€62,8",EUR,2025-04-09 11:42:00,paid
t0000575,c00112,p0116,56.73,USD,2025-04-06 20:32:00,paid
t0000576,c03190,p0012,40.36,EUR,2025-05-27 16:25:00,paid
t0000577,c01169,p0073,226.93,EUR,2025-06-30 20:38:00,paid
t0000578,c01593,p0029,129.54,EUR,2025-04-08 10:40:00,paid
t0000579,c00143,p0035,€64.37,USD,2025-02-03 09:43:00,paid
t0000580,c02807,p0040,46.66,EUR,2025-07-05 08:43:00,paid
t0000581,c01480,p0083,23.44,MXN,2025-01-04 11:33:00,paid
t0000582,c02816,p0075,99.29,USD,2025-07-22 10:29:00,paid
t0000583,c01380,p0083,40.39,BRL,2025-09-16 01:28:00,paid
t0000584,c02093,p0024,24.62,EUR,2025-03-03 14:54:00,paid
t0000585,c02984,p0014,13.22,BRL,2025-03-12 12:35:00,cancelled
t0000586,c01417,p0119,31.21,USD,2025-01-17 20:49:00,refunded
t0000587,c03452,p0084,466.41,EUR,2025-04-04 07:46:00,paid
t0000588,c00603,p0084,255.34,MXN,2025-05-22 04:41:00,paid
t0000589,c00815,p0035,89.16,USD,2025-07-27 23:55:00,cancelled
t0000590,c00823,p0094,74.99,USD,2025-03-11 05:36:00,paid
t0000591,c02599,p0003,14.76,USD,2025-03-08 21:18:00,paid
t0000592,c02146,p0057,268.98,EUR,2025-07-31 09:26:00,refunded
t0000593,c02948,p0096,58.27,MXN,2025-03-29 11:27:00,paid
t0000594,c00214,p0092,72.01,USD,2025-06-20 19:54:00,paid
t0000595,,p0054,49.7,USD,2025-04-02 06:36:00,paid
t0000596,c01772,p0079,$39.4,BRL,2025-02-13 20:11:00,paid
t0000597,c00469,p0090,38.69,USD,2025-08-27 14:23:00,refunded
t0000598,c00967,p0023,20.93,USD,2025-09-13 13:52:00,paid
t0000599,c02395,p0119,41.25,USD,2025-06-25 13:06:00,paid
t0000600,c01612,p0003,50.72,USD,2025-05-03 11:14:00,paid
t0000601,c01472,p0026,52.5,EUR,2025-07-20 06:42:00,paid
t0000602,c00868,p0036,13.92,USD,2025-03-05 10:28:00,cancelled
t0000603,c01827,p0015,202.73,EUR,2025-05-21 16:47:00,paid
t0000604,c00579,p0094,43.62,EUR,2025-03-22 09:49:00,refunded
t0000605,c01461,p0034,71.08,EUR,2025-05-14 08:38:00,refunded
t0000606,c02695,p0045,13.22,USD,2025-08-15 08:19:00,paid
t0000607,c02535,p0065,43.54,BRL,2025-08-25 21:06:00,paid
t0000608,c00365,p0100,109.77,USD,2025-06-12 12:06:00,paid
t0000609,c00957,p0105,15.89,MXN,2025-02-03 22:55:00,refunded
t0000610,c00403,p0101,167.9,EUR,2025-04-13 20:18:00,paid
t0000611,c00753,p0006,123.67,USD,2025-06-07 00:35:00,paid
t0000612,c00052,p0049,"$115,24",USD,2025-05-17 13:35:00,paid
t0000613,c02452,p0081,26.56,USD,2025-03-08 13:41:00,paid
t0000614,c01713,p0042,54.71,USD,2025-06-24 08:40:00,paid
t0000615,c02392,p0109,13.99,USD,2025-01-17 22:24:00,Paid
t0000616,c01361,p0095,€27.14,EUR,2025-04-17 11:12:00,refunded
t0000617,c03227,p0072,115.99,USD,2025-04-15 02:26:00,refunded
t0000618,c01968,p0027,206.47,EUR,2025-08-01 07:19:00,paid
t0000619,c02809,p0018,59.41,MXN,2025-07-19 18:10:00,paid
t0000620,c00815,p0030,312.74,USD,2025-01-21 15:03:00,refunded
t0000621,c02742,p0105,18.75,USD,2025-08-28 22:32:00,paid
t0000622,c03187,p0068,70.88,MXN,2025-05-25 14:59:00,paid
t0000623,c02179,p0093,92.83,USD,2025-01-01 19:47:00,refunded
t0000624,c00399,p0040,57.53,MXN,2025-05-20 21:19:00,Paid
t0000625,c00008,p0024,35.36,USD,2025-02-06 19:35:00,paid
t0000626,c00444,p0109,28.08,USD,2025-06-01 15:03:00,cancelled
t0000627,c01553,p0104,22.37,USD,2025-03-11 07:35:00,paid
t0000628,c01571,p0034,$188.9,MXN,2025-09-18 19:56:00,paid
t0000629,c02070,p0074,17.84,MXN,2025-05-09 12:30:00,paid
t0000630,c03107,p0060,19.58,USD,2025-03-02 08:25:00,paid
t0000631,c00191,p0004,31.3,USD,2025-07-12 23:45:00,Paid
t0000632,c02803,p0090,31.4,USD,2025-09-04 19:45:00,paid
t0000633,c00013,p0007,228.87,EUR,2025-03-08 17:36:00,paid
t0000634,c01005,p0080,91.37,MXN,2025-05-27 03:01:00,refunded
t0000635,c03318,p0089,16.2,USD,2025-02-01 23:35:00,paid
t0000636,c01643,p0118,160.96,USD,2025-01-20 08:06:00,refunded
t0000637,c02610,p0010,26.4,EUR,2025-04-14 11:14:00,paid
t0000638,c02349,p0014,22.57,USD,2025-04-06 21:07:00,refunded
t0000639,c00884,p0062,"$8,68",USD,2025-09-04 11:36:00,Paid
t0000640,c03241,p0045,12.02,USD,2025-08-14 20:36:00,paid
t0000641,c00477,p0044,24.2,MXN,2025-08-29 10:34:00,paid
t0000642,c00123,p0035,33.06,MXN,2025-01-23 11:01:00,paid
t0000643,c01042,p0027,109.04,USD,2025-05-08 19:03:00,paid
t0000644,c03308,p0120,104.95,EUR,2025-07-09 22:10:00,paid
t0000645,c01252,p0006,112.62,USD,2025-06-14 15:43:00,paid
t0000646,c03064,p0042,76.68,BRL,2025-08-17 11:22:00,cancelled
t0000647,c00221,p0059,158.44,BRL,2025-02-08 19:02:00,paid
t0000648,c03483,p0028,91.55,USD,2025-01-04 18:16:00,paid
t0000649,c02852,p0099,260.61,EUR,2025-07-10 13:00:00,paid
t0000650,c02567,p0112,201.12,EUR,2025-04-25 10:49:00,paid
t0000651,c02621,p0069,287.22,EUR,2025-04-02 20:12:00,paid
t0000652,c01841,p0114,26.27,USD,2025-03-21 12:17:00,paid
t0000653,c00921,p0060,€11.36,USD,2025-05-21 02:11:00,paid
t0000654,c01052,p0091,156.05,USD,2025-03-31 11:30:00,paid
t0000655,c02518,p0100,456.31,USD,2025-07-28 21:36:00,refunded
t0000656,c00068,p0071,58.67,EUR,2025-01-19 14:36:00,paid
t0000657,c03353,p0045,9.55,BRL,2025-06-10 11:27:00,paid
t0000658,c02465,p0116,37.89,BRL,2025-04-04 19:48:00,Paid
t0000659,c02866,p0060,16.7,EUR,2025-08-25 10:30:00,paid
t0000660,c00337,p0097,59.52,USD,2025-08-13 20:09:00,Paid
t0000661,c01671,p0012,57.94,EUR,2025-03-01 13:07:00,paid
t0000662,c01195,p0058,98.82,EUR,2025-09-28 19:16:00,Paid
t0000663,c02821,p0023,7.61,BRL,2025-07-24 15:35:00,paid
t0000664,c01092,p0055,76.55,MXN,2025-06-04 22:38:00,paid
t0000665,c03116,p0015,147.49,USD,2025-08-15 08:40:00,paid
t0000666,c03382,p0080,256.95,USD,2025-06-06 20:15:00,cancelled
t0000667,c01156,p0101,€103.77,EUR,2025-09-15 22:59:00,Refunded
t0000668,c01199,p0116,21.16,MXN,2025-02-27 01:29:00,Refunded
t0000669,,p0108,104.69,EUR,2025-04-04 11:09:00,PAID
t0000670,c03130,p0047,21.49,USD,2025-05-11 08:51:00,paid
t0000671,c00893,p0111,56.41,USD,2025-01-19 18:47:00,paid
t0000672,c00889,p0092,45.21,USD,2025-07-17 22:52:00,paid
t0000673,c02850,p0031,"$93,34",USD,2025-02-02 20:51:00,cancelled
t0000674,c03447,p0027,172.29,USD,2025-06-07 20:46:00,paid
t0000675,c01051,p0085,23.08,USD,2025-09-21 12:33:00,paid
t0000676,c03369,p0118,142.98,USD,2025-06-20 09:39:00,refunded
t0000677,c02709,p0113,44.94,BRL,2025-04-16 23:57:00,refunded
t0000678,c00262,p0074,18.92,USD,2025-09-20 22:57:00,refunded
t0000679,c01353,p0045,13.11,EUR,2025-07-09 19:38:00,refunded
t0000680,c02769,p0104,52.24,USD,2025-06-12 18:47:00,paid
t0000681,c00127,p0103,10.27,USD,2025-09-18 02:03:00,refunded
t0000682,c02385,p0085,16.86,USD,2025-07-20 21:29:00,paid
t0000683,c00162,p0119,"$38,99",USD,2025-08-07 22:56:00,cancelled
t0000684,c01262,p0037,7.8,USD,2025-02-18 19:42:00,paid
t0000685,c01202,p0114,58.45,EUR,2025-07-26 21:03:00,cancelled
t0000686,c00064,p0012,41.44,EUR,2025-07-28 13:47:00,refunded
t0000687,c01416,p0025,68.81,USD,2025-07-13 12:45:00,PAID
t0000688,c03002,p0058,272.9,EUR,2025-04-04 09:07:00,paid
t0000689,c02058,p0034,114.86,USD,2025-07-15 12:42:00,refunded
t0000690,c00009,p0020,98.69,USD,2025-08-21 21:38:00,paid
t0000691,c01827,p0088,34.49,BRL,2025-01-10 12:32:00,paid
t0000692,c00474,p0119,104.11,USD,2025-06-24 22:39:00,refunded
t0000693,c01244,p0066,83.6,EUR,2025-03-28 07:52:00,refunded
t0000694,c01075,p0071,22.11,EUR,2025-08-22 11:48:00,refunded
t0000695,c00474,p0045,40.1,USD,2025-02-12 02:30:00,paid
t0000696,c00229,p0089,40.28,USD,2025-08-12 09:31:00,paid
t0000697,c02036,p0069,167.44,USD,2025-03-23 23:47:00,refunded
t0000698,c00636,p0021,41.59,USD,2025-01-11 12:57:00,paid
t0000699,c01146,p0024,10.42,MXN,2025-09-20 11:01:00,paid
t0000700,c01183,p0097,97.17,USD,2025-08-02 10:34:00,paid
t0000701,c02365,p0116,50.83,EUR,2025-02-18 20:26:00,cancelled
t0000702,c02080,p0116,43.13,USD,2025-06-28 12:09:00,refunded
t0000703,c00072,p0062,16.49,USD,2025-04-19 06:54:00,paid
t0000704,c02983,p0026,25.22,MXN,2025-09-26 13:37:00,paid
t0000705,c00555,p0100,"262,22",USD,2025-01-26 21:47:00,paid
t0000706,c00994,p0111,43.42,EUR,2025-09-17 21:19:00,Paid
t0000707,c02580,p0046,35.89,USD,2025-04-15 10:23:00,paid
t0000708,c01958,p0046,34.62,MXN,2025-04-21 11:52:00,cancelled
t0000709,c01864,p0019,53.44,USD,2025-02-01 23:45:00,paid
t0000710,c01543,p0048,115.49,EUR,2025-05-29 11:12:00,Refunded
t0000711,c01860,p0036,35.17,USD,2025-09-19 12:23:00,paid
t0000712,c01797,p0002,€63.25,USD,2025-03-11 11:10:00,paid
t0000713,c00028,p0111,€31.56,USD,2025-08-18 08:34:00,paid
t0000714,c03404,p0117,16.51,BRL,2025-09-15 11:23:00,paid
t0000715,c00247,p0087,16.37,BRL,2025-08-14 09:13:00,paid
t0000716,c03279,p0035,27.94,EUR,2025-04-22 23:28:00,paid
t0000717,c02469,p0096,34.85,EUR,2025-03-17 15:13:00,paid
t0000718,c03398,p0082,"$34,05",USD,2025-07-17 14:15:00,paid
t0000719,c02462,p0112,258.38,EUR,2025-04-12 14:21:00,paid
t0000720,c01635,p0031,67.26,USD,2025-09-06 18:44:00,Paid
t0000721,c00823,p0030,213.33,EUR,2025-07-18 17:04:00,paid
t0000722,c01465,p0078,390.55,EUR,2025-03-17 13:30:00,Refunded
t0000723,c01660,p0109,24.93,USD,2025-06-11 10:49:00,Paid
t0000724,c01788,p0070,130.12,BRL,2025-05-08 20:43:00,cancelled
t0000725,c02015,p0017,17.45,USD,2025-06-25 14:54:00,paid
t0000726,c00385,p0053,44.47,USD,2025-01-08 08:33:00,refunded
t0000727,c00101,p0112,159.07,EUR,2025-04-07 11:45:00,paid
t0000728,c01536,p0110,77.76,USD,2025-07-13 23:20:00,paid
t0000729,c02250,p0082,60.18,USD,2025-01-26 20:38:00,refunded
t0000730,c02215,p0032,"€403,49",MXN,2025-06-24 19:41:00,paid
t0000731,c01056,p0030,179.95,USD,2025-09-01 15:15:00,paid
t0000732,c01019,p0039,42.13,USD,2025-02-24 20:34:00,paid
t0000733,c02099,p0027,274.29,USD,2025-02-02 13:42:00,paid
t0000734,c02165,p0004,116.38,USD,2025-06-01 23:49:00,paid
t0000735,c02725,p0058,164.41,USD,2025-09-19 11:36:00,paid
t0000736,c03135,p0008,26.83,EUR,2025-02-22 09:03:00,Paid
t0000737,c01859,p0009,98.26,MXN,2025-05-22 09:58:00,paid
t0000738,c02311,p0120,38.19,EUR,2025-08-26 22:28:00,paid
t0000739,c00178,p0111,38.06,USD,2025-05-06 20:10:00,paid
t0000740,c03256,p0012,126.14,USD,2025-02-20 19:49:00,paid
t0000741,c01291,p0116,44.78,USD,2025-06-02 17:10:00,paid
t0000742,c03344,p0056,$55.31,USD,2025-05-11 09:14:00,paid
t0000743,c02291,p0079,11.51,USD,2025-07-29 21:12:00,Paid
t0000744,c01723,p0036,52.75,USD,2025-03-03 22:27:00,paid
t0000745,c00321,p0003,51.43,EUR,2025-08-04 12:54:00,paid
t0000746,c00012,p0083,14.68,USD,2025-02-20 07:48:00,paid
t0000747,c01956,p0093,21.04,USD,2025-01-01 12:10:00,cancelled
t0000748,c03027,p0093,54.28,MXN,2025-08-07 09:22:00,paid
t0000749,c01490,p0107,55.88,USD,2025-04-12 09:49:00,paid
t0000750,c00883,p0035,59.22,USD,2025-03-07 14:18:00,Paid
t0000751,c00777,p0101,410.81,EUR,2025-07-04 21:55:00,Refunded
t0000752,c01695,p0077,28.21,USD,2025-01-26 11:07:00,paid
t0000753,c02020,p0115,$73.06,MXN,2025-04-27 20:50:00,refunded
t0000754,c01818,p0045,$18.61,USD,2025-03-20 11:28:00,refunded
